Site;Machine;Date;PE (kg)
PTWE49;R4;2023-03-23;1496.0
PTWE49;R4;2023-03-24;1496.0
PTWE49;R4;2023-03-28;1795.2
PTWE49;R4;2023-03-29;1853.28
PTWE49;R4;2023-03-30;1425.6
PTWE49;R4;2023-03-31;1568.1599999999999
PTWE49;R4;2023-04-01;2059.2
PTWE49;R4;2023-04-04;1944.8
PTWE49;R4;2023-04-05;2138.4
PTWE49;R4;2023-04-06;1808.4
PTWE49;R4;2023-04-07;2059.2
PTWE49;R4;2023-04-11;1460.8
PTWE49;R4;2023-04-12;1425.6
PTWE49;R4;2023-04-13;1283.04
PTWE49;R4;2023-04-14;1568.1599999999999
PTWE49;R4;2023-04-17;748.0
PTWE49;R4;2023-04-18;2059.2
PTWE49;R4;2023-04-19;2031.04
PTWE49;R4;2023-04-20;2059.2
PTWE49;R4;2023-04-21;2173.6
PTWE49;R4;2023-04-24;1617.44
PTWE49;R4;2023-04-25;1888.48
PTWE49;R4;2023-04-26;1460.8
PTWE49;R4;2023-04-27;2031.04
PTWE49;R4;2023-04-28;1496.0
PTWE49;R4;2023-05-03;2024.0
PTWE49;R4;2023-05-04;2066.24
PTWE49;R4;2023-05-05;2094.4
PTWE49;R4;2023-05-09;2280.96
PTWE49;R4;2023-05-10;1995.84
PTWE49;R4;2023-05-11;2080.3199999999997
PTWE49;R4;2023-05-12;2094.4
PTWE49;R4;2023-05-15;2288.0
PTWE49;R4;2023-05-16;1283.04
PTWE49;R4;2023-05-17;2138.4
PTWE49;R4;2023-05-22;1645.6
PTWE49;R4;2023-05-23;1496.0
PTWE49;R4;2023-05-24;1795.2
PTWE49;R4;2023-05-25;1909.6
PTWE49;R4;2023-05-26;1995.84
PTWE49;R4;2023-05-29;748.0
PTWE49;R4;2023-05-30;712.8
PTWE49;R4;2023-05-31;2094.4
PTWE49;R4;2023-06-01;2208.8
PTWE49;R4;2023-06-02;1425.6
PTWE49;R4;2023-06-03;2173.6
PTWE49;R4;2023-06-06;2094.4
PTWE49;R4;2023-06-07;2059.2
PTWE49;R4;2023-06-08;2138.3999999999996
PTWE49;R4;2023-06-09;2059.2
PTWE49;R4;2023-06-12;748.0
PTWE49;R4;2023-06-13;2094.4
PTWE49;R4;2023-06-14;5165.6
PTWE49;R4;2023-06-15;1995.84
PTWE49;R4;2023-06-16;1283.04
PTWE49;R4;2023-06-20;3849.12
PTWE49;R4;2023-06-21;2187.68
PTWE49;R4;2023-06-22;1645.6
PTWE49;R4;2023-06-23;2208.8
PTWE49;R4;2023-06-27;1995.84
PTWE49;R4;2023-06-28;2173.6
PTWE49;R4;2023-06-29;2094.4
PTWE49;R4;2023-06-30;2208.8
PTWE49;R4;2023-07-03;2138.4
PTWE49;R4;2023-07-04;2031.04
PTWE49;R4;2023-07-05;2244.0
PTWE49;R4;2023-07-06;2208.8
PTWE49;R4;2023-07-07;2138.3999999999996
PTWE49;R4;2023-07-08;1568.1599999999999
PTWE49;R4;2023-07-11;570.24
PTWE49;R4;2023-07-12;2208.8
PTWE49;R4;2023-07-13;2138.3999999999996
PTWE49;R4;2023-07-17;3669.6
PTWE49;R4;2023-07-18;1346.4
PTWE49;R4;2023-07-19;1496.0
PTWE49;R4;2023-07-20;2159.52
PTWE49;R4;2023-07-21;2138.3999999999996
PTWE49;R4;2023-07-24;2138.4
PTWE49;R4;2023-07-25;1995.84
PTWE49;R4;2023-07-26;1425.6
PTWE49;R4;2023-07-27;2031.04
PTWE49;R4;2023-07-28;2244.0
PTWE49;R4;2023-07-31;2244.0
PTWE49;R4;2023-08-01;1760.0
PTWE49;R4;2023-08-02;1710.72
PTWE49;R4;2023-08-03;2138.3999999999996
PTWE49;R4;2023-08-04;997.92
PTWE49;R4;2023-08-29;1283.04
PTWE49;R4;2023-08-30;1710.7199999999998
PTWE49;R4;2023-08-31;1425.6
PTWE49;R4;2023-09-01;2138.3999999999996
PTWE49;R4;2023-09-02;2138.3999999999996
PTWE49;R4;2023-09-05;1283.04
PTWE49;R4;2023-09-06;2138.3999999999996
PTWE49;R4;2023-09-07;1853.28
PTWE49;R4;2023-09-08;1995.84
PTWE49;R4;2023-09-11;2059.2
PTWE49;R4;2023-09-12;1346.4
PTWE49;R4;2023-09-13;1496.0
PTWE49;R4;2023-09-14;1460.8
PTWE49;R4;2023-09-15;1425.6
PTWE49;R4;2023-09-18;4572.48
PTWE49;R4;2023-09-19;2184.16
PTWE49;R4;2023-09-20;2324.96
PTWE49;R4;2023-09-21;2324.96
PTWE49;R4;2023-09-22;1684.32
PTWE49;R4;2023-09-25;1524.1599999999999
PTWE49;R4;2023-09-26;723.36
PTWE49;R4;2023-09-27;800.8
PTWE49;R4;2023-09-28;800.8
PTWE49;R4;2023-09-29;1121.12
PTWE49;R4;2023-10-02;1601.6
PTWE49;R4;2023-10-04;712.8
PTWE49;R4;2023-10-05;712.8
PTWE49;R4;2023-10-06;712.8
PTWE49;R4;2023-10-07;598.4
PTWE49;R4;2023-10-10;2059.2
PTWE49;R4;2023-10-11;2138.3999999999996
PTWE49;R4;2023-10-12;712.8
PTWE49;R4;2023-10-13;1496.0
PTWE49;R4;2023-10-16;1496.0
PTWE49;R4;2023-10-17;2094.4
PTWE49;R4;2023-10-18;2208.8
PTWE49;R4;2023-10-19;2138.3999999999996
PTWE49;R4;2023-10-20;1425.6
PTWE49;R4;2023-10-23;1460.8
PTWE49;R4;2023-10-24;748.0
PTWE49;R4;2023-10-25;1496.0
PTWE49;R4;2023-10-26;712.8
PTWE49;R4;2023-10-27;2138.3999999999996
PTWE49;R4;2023-10-31;1601.6
PTWE49;R4;2023-11-02;2082.08
PTWE49;R4;2023-11-03;1441.44
PTWE49;R4;2023-11-06;1441.44
PTWE49;R4;2023-11-07;1425.6
PTWE49;R4;2023-11-08;2138.3999999999996
PTWE49;R4;2023-11-09;1760.0
PTWE49;R4;2023-11-10;2094.4
PTWE49;R4;2023-11-13;2244.0
PTWE49;R4;2023-11-14;570.24
PTWE49;R4;2023-11-15;1425.6
PTWE49;R4;2023-11-16;1995.84
PTWE49;R4;2023-11-17;2138.3999999999996
PTWE49;R4;2023-11-21;1346.4
PTWE49;R4;2023-11-22;1496.0
PTWE49;R4;2023-11-23;1496.0
PTWE49;R4;2023-11-24;1425.6
PTWE49;R4;2023-11-27;1283.04
PTWE49;R4;2023-11-28;1425.6
PTWE49;R4;2023-11-29;1460.8
PTWE49;R4;2023-11-30;1339.3600000000001
PTWE49;R4;2023-12-01;1496.0
PTWE49;R4;2023-12-02;1496.0
PTWE49;R4;2023-12-05;1425.6
PTWE49;R4;2023-12-06;2138.3999999999996
PTWE49;R4;2023-12-07;2173.6
PTWE49;R4;2023-12-08;2244.0
PTWE49;R4;2023-12-11;1944.8
PTWE49;R4;2023-12-12;1346.4
PTWE49;R4;2023-12-13;2244.0
PTWE49;R4;2023-12-14;2173.6
PTWE49;R4;2023-12-15;1995.84
PTWE49;R4;2023-12-18;2138.3999999999996
PTWE49;R4;2023-12-19;1853.28
PTWE49;R4;2023-12-20;1460.8
PTWE49;R4;2023-12-21;748.0
PTWE49;R4;2024-01-04;1047.2
PTWE49;R4;2024-01-05;2937.44
PTWE49;R4;2024-01-06;2873.2
PTWE49;R4;2024-01-09;748.0
PTWE49;R4;2024-01-10;748.0
PTWE49;R4;2024-01-11;748.0
PTWE49;R4;2024-01-12;1425.6
PTWE49;R4;2024-01-15;712.8
PTWE49;R4;2024-01-16;1283.04
PTWE49;R4;2024-01-17;1425.6
PTWE49;R4;2024-01-18;1311.1999999999998
PTWE49;R4;2024-01-19;1346.4
PTWE49;R4;2024-01-23;1346.4
PTWE49;R4;2024-01-24;1346.4
PTWE49;R4;2024-01-25;1460.8
PTWE49;R4;2024-01-26;1425.6
PTWE49;R4;2024-01-30;1425.6
PTWE49;R4;2024-01-31;1346.4
PTWE49;R4;2024-02-01;1496.0
PTWE49;R4;2024-02-02;1496.0
PTWE49;R4;2024-02-03;1496.0
PTWE49;R4;2024-02-06;1283.04
PTWE49;R4;2024-02-07;1425.6
PTWE49;R4;2024-02-08;2138.3999999999996
PTWE49;R4;2024-02-09;1496.0
PTWE49;R4;2024-02-13;1496.0
PTWE49;R4;2024-02-14;1944.8
PTWE49;R4;2024-02-15;1425.6
PTWE49;R4;2024-02-16;1425.6
PTWE49;R4;2024-02-20;997.9200000000001
PTWE49;R4;2024-02-21;570.24
PTWE49;R4;2024-02-22;598.4
PTWE49;R4;2024-02-23;598.4
PTWE49;R4;2024-03-07;748.0
PTWE49;R4;2024-03-08;712.8
PTWE49;R4;2024-03-12;712.8
PTWE49;R4;2024-03-14;997.92
PTWE49;R4;2024-03-15;712.8
PTWE49;R4;2024-03-18;712.8
PTWE49;R4;2024-03-19;712.8
PTWE49;R4;2024-03-21;2173.6
PTWE49;R4;2024-03-22;748.0
PTWE49;R4;2024-03-26;748.0
PTWE49;R4;2024-03-27;1496.0
PTWE49;R4;2024-03-28;748.0
PTWE49;R4;2024-03-29;712.8
PTWE49;R4;2024-04-02;712.8
PTWE49;R4;2024-04-03;1995.84
PTWE49;R4;2024-04-04;1283.04
PTWE49;R4;2024-04-05;1944.8
PTWE49;R4;2024-04-06;1496.0
PTWE49;R4;2024-04-09;1496.0
PTWE49;R4;2024-04-10;1496.0
PTWE49;R4;2024-04-11;2244.0
PTWE49;R4;2024-04-12;2031.04
PTWE49;R4;2024-04-15;1144.0
PTWE49;R4;2024-04-16;2002.0
PTWE49;R4;2024-04-17;1573.0
PTWE49;R4;2024-04-18;600.0
PTWE49;R4;2024-04-19;750.0
PTWE49;R4;2024-04-22;750.0
PTWE49;R4;2024-04-23;1200.0
PTWE49;R4;2024-04-24;750.0
PTWE49;R4;2024-04-25;750.0
PTWE49;R4;2024-04-26;1287.0
PTWE49;R4;2024-04-29;572.0
PTWE49;R4;2024-04-30;715.0
PTWE49;R4;2024-05-03;572.0
PTWE49;R4;2024-05-04;572.0
PTWE49;R4;2024-05-07;1287.0
PTWE49;R4;2024-05-13;600.0
PTWE49;R4;2024-05-14;600.0
PTWE49;R4;2024-05-15;600.0
PTWE49;R4;2024-05-16;750.0
PTWE49;R4;2024-05-17;600.0
PTWE49;R4;2024-05-20;1500.0
PTWE49;R4;2024-05-22;715.0
PTWE49;R4;2024-05-23;715.0
PTWE49;R4;2024-05-24;1001.0
PTWE49;R4;2024-05-27;1430.0
PTWE49;R4;2024-05-28;1430.0
PTWE49;R4;2024-05-29;1430.0
PTWE49;R4;2024-05-30;572.0
PTWE49;R4;2024-05-31;1465.0
PTWE49;R4;2024-06-01;1350.0
PTWE49;R4;2024-06-04;750.0
PTWE49;R4;2024-06-05;1500.0
PTWE49;R4;2024-06-06;1500.0
PTWE49;R4;2024-06-07;1500.0
PTWE49;R4;2024-06-10;1287.0
PTWE49;R4;2024-06-11;1001.0
PTWE49;R4;2024-06-12;1430.0
PTWE49;R4;2024-06-13;715.0
PTWE49;R4;2024-06-14;715.0
PTWE49;R4;2024-06-17;715.0
PTWE49;R4;2024-06-18;1430.0
PTWE49;R4;2024-06-19;1500.0
PTWE49;R4;2024-06-20;1500.0
PTWE49;R4;2024-06-21;1500.0
PTWE49;R4;2024-06-24;1500.0
PTWE49;R4;2024-06-25;1350.0
PTWE49;R4;2024-06-26;1465.0
PTWE49;R4;2024-06-27;1430.0
PTWE49;R4;2024-06-28;1430.0
PTWE49;R4;2024-07-02;1287.0
PTWE49;R4;2024-07-03;1350.0
PTWE49;R4;2024-07-04;1500.0
PTWE49;R4;2024-07-05;1500.0
PTWE49;R4;2024-07-06;1430.0
PTWE49;R4;2024-07-09;1287.0
PTWE49;R4;2024-07-10;1001.0
PTWE49;R4;2024-07-11;572.0
PTWE49;R4;2024-07-12;750.0
PTWE49;R4;2024-07-15;715.0
PTWE49;R4;2024-07-16;1500.0
PTWE49;R4;2024-07-17;1050.0
PTWE49;R4;2024-07-18;1430.0
PTWE49;R4;2024-07-19;1465.0
PTWE49;R4;2024-07-22;2100.0
PTWE49;R4;2024-07-23;1350.0
PTWE49;R4;2024-07-24;1287.0
PTWE49;R4;2024-07-25;1430.0
PTWE49;R4;2024-07-30;1430.0
PTWE49;R4;2024-07-31;1716.0
PTWE49;R4;2024-08-01;1622.0
PTWE49;R4;2024-08-02;600.0
PTWE49;R4;2024-08-27;1350.0
PTWE49;R4;2024-08-28;2250.0
PTWE49;R4;2024-08-29;750.0
PTWE49;R4;2024-08-30;1437.0
PTWE49;R4;2024-08-31;1859.0
PTWE49;R4;2024-09-03;572.0
PTWE49;R4;2024-09-04;1859.0
PTWE49;R4;2024-09-05;1144.0
PTWE49;R4;2024-09-06;1500.0
PTWE49;R4;2024-09-09;1500.0
PTWE49;R4;2024-09-10;750.0
PTWE49;R4;2024-09-11;750.0
PTWE49;R4;2024-09-12;750.0
PTWE49;R4;2024-09-13;715.0
PTWE49;R4;2024-09-16;1430.0
PTWE49;R4;2024-09-17;1430.0
PTWE49;R4;2024-09-18;1430.0
PTWE49;R4;2024-09-19;1500.0
PTWE49;R4;2024-09-20;2250.0
PTWE49;R4;2024-09-25;858.0
PTWE49;R4;2024-09-26;715.0
PTWE49;R4;2024-09-27;750.0
PTWE49;R4;2024-09-30;750.0
PTWE49;R4;2024-10-01;605.0
PTWE49;R4;2024-10-02;1089.0
PTWE49;R4;2024-10-03;1089.0
PTWE49;R4;2024-10-04;1089.0
PTWE49;R4;2024-10-08;2178.0
PTWE49;R4;2024-10-09;1089.0
PTWE49;R4;2024-10-10;484.0
PTWE49;R4;2024-10-11;1089.0
PTWE49;R4;2024-10-14;1078.0
PTWE49;R4;2024-10-15;1287.0
PTWE49;R4;2024-10-16;1287.0
PTWE49;R4;2024-10-17;1287.0
PTWE49;R4;2024-10-18;1287.0
PTWE49;R4;2024-10-19;1322.0
PTWE49;R4;2024-10-22;1350.0
PTWE49;R4;2024-10-23;1350.0
PTWE49;R4;2024-10-24;1350.0
PTWE49;R4;2024-10-25;1315.0
PTWE89;PRM3200;2023-01-04;176.1
PTWE89;PRM3200;2023-01-06;625.6
PTWE89;PRM3200;2023-01-13;613.1
PTWE89;PRM3200;2023-01-16;234.8
PTWE89;PRM3200;2023-01-17;195.0
PTWE89;PRM3200;2023-01-18;185.1
PTWE89;PRM3200;2023-01-24;427.1
PTWE89;PRM3200;2023-01-27;77.0
PTWE89;PRM3200;2023-02-03;340.0
PTWE89;PRM3200;2023-02-08;274.0
PTWE89;PRM3200;2023-02-10;175.4
PTWE89;PRM3200;2023-02-14;110.95
PTWE89;PRM3200;2023-02-16;165.0
PTWE89;PRM3200;2023-02-17;75.0
PTWE89;PRM3200;2023-02-20;75.0
PTWE89;PRM3200;2023-02-22;36.0
PTWE89;PRM3200;2023-03-09;468.0
PTWE89;PRM3200;2023-03-14;155.3
PTWE89;PRM3200;2023-03-15;78.4
PTWE89;PRM3200;2023-03-20;227.0
PTWE89;PRM3200;2023-03-22;290.2
PTWE89;PRM3200;2023-03-24;101.2
PTWE89;PRM3200;2023-03-28;168.88
PTWE89;PRM3200;2023-03-29;53.44
PTWE89;PRM3200;2023-03-30;284.32
PTWE89;PRM3200;2023-04-03;33.66
PTWE89;PRM3200;2023-04-04;40.78
PTWE89;PRM3200;2023-04-05;44.88
PTWE89;PRM3200;2023-04-07;44.88
PTWE89;PRM3200;2023-04-13;546.72
PTWE89;PRM3200;2023-04-14;32.3
PTWE89;PRM3200;2023-04-24;396.9
PTWE89;PRM3200;2023-04-25;162.6
PTWE89;PRM3200;2023-04-27;254.9
PTWE89;PRM3200;2023-05-03;154.7
PTWE89;PRM3200;2023-05-04;95.5
PTWE89;PRM3200;2023-05-05;17.1
PTWE89;PRM3200;2023-05-09;32.1
PTWE89;PRM3200;2023-05-10;45.7
PTWE89;PRM3200;2023-05-11;38.9
PTWE89;PRM3200;2023-05-12;72.3
PTWE89;PRM3200;2023-05-16;741.6
PTWE89;PRM3200;2023-05-17;94.0
PTWE89;PRM3200;2023-05-22;59.9
PTWE89;PRM3200;2023-05-23;41.3
PTWE89;PRM3200;2023-05-26;132.1
PTWE89;PRM3200;2023-06-01;108.6
PTWE89;PRM3200;2023-06-02;48.3
PTWE89;PRM3200;2023-06-06;344.8
PTWE89;PRM3200;2023-06-07;212.9
PTWE89;PRM3200;2023-06-09;266.6
PTWE89;PRM3200;2023-06-14;739.0
PTWE89;PRM3200;2023-06-16;195.2
PTWE89;PRM3200;2023-06-19;114.4
PTWE89;PRM3200;2023-06-20;42.7
PTWE89;PRM3200;2023-06-22;114.4
PTWE89;PRM3200;2023-06-27;114.4
PTWE89;PRM3200;2023-06-29;651.2
PTWE89;PRM3200;2023-06-30;55.8
PTWE89;PRM3200;2023-07-07;58.2
PTWE89;PRM3200;2023-07-10;1.7
PTWE89;PRM3200;2023-07-11;174.3
PTWE89;PRM3200;2023-07-12;284.7
PTWE89;PRM3200;2023-07-18;388.1
PTWE89;PRM3200;2023-07-20;270.4
PTWE89;PRM3200;2023-07-21;318.5
PTWE89;PRM3200;2023-07-25;331.65999999999997
PTWE89;PRM3200;2023-07-27;294.52
PTWE89;PRM3200;2023-07-31;79.44
PTWE89;PRM3200;2023-08-01;314.64
PTWE89;PRM3200;2023-08-03;321.76
PTWE89;PRM3200;2023-08-04;136.0
PTWE89;PRM3200;2023-08-28;134.88
PTWE89;PRM3200;2023-08-29;224.88
PTWE89;PRM3200;2023-08-30;101.1
PTWE89;PRM3200;2023-08-31;112.44
PTWE89;PRM3200;2023-09-01;84.44
PTWE89;PRM3200;2023-09-05;224.88
PTWE89;PRM3200;2023-09-06;224.88
PTWE89;PRM3200;2023-09-08;701.1999999999999
PTWE89;PRM3200;2023-09-11;164.78
PTWE89;PRM3200;2023-09-13;337.76
PTWE89;PRM3200;2023-09-15;253.32
PTWE89;PRM3200;2023-09-19;74.88
PTWE89;PRM3200;2023-09-20;88.97999999999999
PTWE89;PRM3200;2023-09-21;92.0
PTWE89;PRM3200;2023-09-22;127.32
PTWE89;PRM3200;2023-09-26;84.88
PTWE89;PRM3200;2023-09-27;169.76
PTWE89;PRM3200;2023-10-02;127.32
PTWE89;PRM3200;2023-10-05;87.0
PTWE89;PRM3200;2023-10-06;145.0
PTWE89;PRM3200;2023-10-10;316.34
PTWE89;PRM3200;2023-10-11;162.58
PTWE89;PRM3200;2023-10-12;157.48
PTWE89;PRM3200;2023-10-16;80.44
PTWE89;PRM3200;2023-10-17;125.08
PTWE89;PRM3200;2023-10-18;308.16
PTWE89;PRM3200;2023-10-19;168.84
PTWE89;PRM3200;2023-10-20;69.92
PTWE89;PRM3200;2023-10-23;143.48
PTWE89;PRM3200;2023-10-26;112.88
PTWE89;PRM3200;2023-10-27;112.88
PTWE89;PRM3200;2023-11-02;221.74
PTWE89;PRM3200;2023-11-03;67.44
PTWE89;PRM3200;2023-11-06;89.88
PTWE89;PRM3200;2023-11-09;216.44
PTWE89;PRM3200;2023-11-10;251.42000000000002
PTWE89;PRM3200;2023-11-13;173.48000000000002
PTWE89;PRM3200;2023-11-14;173.48000000000002
PTWE89;PRM3200;2023-11-15;330.6
PTWE89;PRM3200;2023-11-16;367.92
PTWE89;PRM3200;2023-11-21;172.76000000000002
PTWE89;PRM3200;2023-11-22;134.88
PTWE89;PRM3200;2023-11-23;359.76
PTWE89;PRM3200;2023-11-28;44.88
PTWE89;PRM3200;2023-11-29;509.76
PTWE89;PRM3200;2023-12-01;84.88
PTWE89;PRM3200;2023-12-05;53.4
PTWE89;PRM3200;2023-12-06;30.8
PTWE89;PRM3200;2023-12-07;43.8
PTWE89;PRM3200;2023-12-08;106.96000000000001
PTWE89;PRM3200;2023-12-12;164.88
PTWE89;PRM3200;2023-12-14;177.28
PTWE89;PRM3200;2023-12-15;37.2
PTWE89;PRM3200;2023-12-18;34.739999999999995
PTWE89;PRM3200;2023-12-20;36.44
PTWE89;PRM3200;2023-12-21;80.08
PTWE89;PRM3200;2024-01-10;183.8
PTWE89;PRM3200;2024-01-12;195.36
PTWE89;PRM3200;2024-01-15;88.84
PTWE89;PRM3200;2024-01-16;159.0
PTWE89;PRM3200;2024-01-17;286.24
PTWE89;PRM3200;2024-01-18;333.98
PTWE89;PRM3200;2024-01-19;140.54
PTWE89;PRM3200;2024-01-23;262.74
PTWE89;PRM3200;2024-01-25;639.48
PTWE89;PRM3200;2024-01-29;249.85999999999999
PTWE89;PRM3200;2024-01-31;114.84
PTWE89;PRM3200;2024-02-01;200.68
PTWE89;PRM3200;2024-02-02;67.03999999999999
PTWE89;PRM3200;2024-02-05;119.84
PTWE89;PRM3200;2024-02-07;190.48
PTWE89;PRM3200;2024-02-08;197.24
PTWE89;PRM3200;2024-02-12;273.88
PTWE89;PRM3200;2024-02-13;189.74
PTWE89;PRM3200;2024-02-14;218.74
PTWE89;PRM3200;2024-02-16;240.1
PTWE89;PRM3200;2024-02-19;218.74
PTWE89;PRM3200;2024-02-22;403.0
PTWE89;PRM3200;2024-02-27;228.74
PTWE89;PRM3200;2024-02-28;228.74
PTWE89;PRM3200;2024-02-29;462.28000000000003
PTWE89;PRM3200;2024-03-01;95.24
PTWE89;PRM3200;2024-03-04;108.96000000000001
PTWE89;PRM3200;2024-03-06;123.74
PTWE89;PRM3200;2024-03-07;123.74
PTWE89;PRM3200;2024-03-08;11.9
PTWE89;PRM3200;2024-03-13;371.22
PTWE89;PRM3200;2024-03-14;123.74
PTWE89;PRM3200;2024-03-15;58.04
PTWE89;PRM3200;2024-03-19;209.98
PTWE89;PRM3200;2024-03-21;172.48
PTWE89;PRM3200;2024-03-25;95.84
PTWE89;PRM3200;2024-03-27;172.48
PTWE89;PRM3200;2024-03-29;129.28
PTWE89;PRM3200;2024-04-02;86.24
PTWE89;PRM3200;2024-04-03;86.24
PTWE89;PRM3200;2024-04-05;129.28
PTWE89;PRM3200;2024-04-09;86.24
PTWE89;PRM3200;2024-04-10;836.24
PTWE89;PRM3200;2024-04-11;86.24
PTWE89;PRM3200;2024-04-12;45.04
PTWE89;PRM3200;2024-04-15;93.84
PTWE89;PRM3200;2024-04-16;15.0
PTWE89;PRM3200;2024-04-17;236.74
PTWE89;PRM3200;2024-04-18;457.48
PTWE89;PRM3200;2024-04-19;100.03999999999999
PTWE89;PRM3200;2024-04-23;414.58
PTWE89;PRM3200;2024-04-25;390.7
PTWE89;PRM3200;2024-04-26;100.03999999999999
PTWE89;PRM3200;2024-04-30;390.88
PTWE89;PRM3200;2024-05-03;332.38
PTWE89;PRM3200;2024-05-07;437.48
PTWE89;PRM3200;2024-05-20;232.84
PTWE89;PRM3200;2024-05-21;942.0
PTWE89;PRM3200;2024-05-22;603.48
PTWE89;PRM3200;2024-05-23;301.74
PTWE89;PRM3200;2024-05-24;152.04
PTWE89;PRM3200;2024-05-27;301.74
PTWE89;PRM3200;2024-05-31;152.04
PTWE89;PRM3200;2024-06-05;603.48
PTWE89;PRM3200;2024-06-07;458.18
PTWE89;PRM3200;2024-06-11;603.48
PTWE89;PRM3200;2024-06-13;156.44
PTWE89;PRM3200;2024-06-20;187.0
PTWE89;PRM3200;2024-06-21;548.6
PTWE89;PRM3200;2024-06-25;413.84000000000003
PTWE89;PRM3200;2024-06-26;292.6
PTWE89;PRM3200;2024-06-27;61.56
PTWE89;PRM3200;2024-07-02;242.48
PTWE89;PRM3200;2024-07-04;252.48
PTWE89;PRM3200;2024-07-05;16.24
PTWE89;PRM3200;2024-07-08;133.74
PTWE89;PRM3200;2024-07-09;133.74
PTWE89;PRM3200;2024-07-10;85.94
PTWE89;PRM3200;2024-07-11;121.74
PTWE89;PRM3200;2024-07-15;56.04
PTWE89;PRM3200;2024-07-16;212.3
PTWE89;PRM3200;2024-07-18;198.72
PTWE89;PRM3200;2024-07-19;53.239999999999995
PTWE89;PRM3200;2024-07-23;231.95999999999998
PTWE89;PRM3200;2024-07-24;115.97999999999999
PTWE89;PRM3200;2024-07-25;79.86
PTWE89;PRM3200;2024-07-26;53.239999999999995
PTWE89;PRM3200;2024-07-29;115.97999999999999
PTWE89;PRM3200;2024-07-30;115.97999999999999
PTWE89;PRM3200;2024-08-01;62.739999999999995
PTWE89;PRM3200;2024-08-26;182.48
PTWE89;PRM3200;2024-08-27;191.98
PTWE89;PRM3200;2024-08-28;191.98
PTWE89;PRM3200;2024-08-29;191.98
PTWE89;PRM3200;2024-08-30;91.24
PTWE89;PRM3200;2024-09-02;187.48
PTWE89;PRM3200;2024-09-03;187.48
PTWE89;PRM3200;2024-09-04;197.4
PTWE89;PRM3200;2024-09-05;273.56
PTWE89;PRM3200;2024-09-06;97.24000000000001
PTWE89;PRM3200;2024-09-09;211.48
PTWE89;PRM3200;2024-09-10;85.58
PTWE89;PRM3200;2024-09-11;45.6
PTWE89;PRM3200;2024-09-12;218.48
PTWE89;PRM3200;2024-09-13;320.64
PTWE89;PRM3200;2024-09-17;321.76
PTWE89;PRM3200;2024-09-18;181.48000000000002
PTWE89;PRM3200;2024-09-19;123.36
PTWE89;PRM3200;2024-09-23;160.72
PTWE89;PRM3200;2024-09-25;326.08
PTWE89;PRM3200;2024-09-26;97.1
PTWE89;PRM3200;2024-09-27;135.24
PTWE89;PRM3200;2024-10-01;99.72
PTWE89;PRM3200;2024-10-02;80.6
PTWE89;PRM3200;2024-10-03;265.44
PTWE89;PRM3200;2024-10-05;27.36
PTWE89;PRM3200;2024-10-08;210.3
PTWE89;PRM3200;2024-10-09;143.4
PTWE89;PRM3200;2024-10-10;76.4
PTWE89;PRM3200;2024-10-11;46.64
PTWE89;PRM3200;2024-10-15;388.7
PTWE89;PRM3200;2024-10-16;189.6
PTWE89;PRM3200;2024-10-21;244.72
PTWE89;PRM3200;2024-10-22;376.96
PTWE89;PRM3200;2024-10-23;140.3
PTWE89;PRM3200;2024-10-24;80.6
PTWE89;SRM5000;2023-01-04;2170.0
PTWE89;SRM5000;2023-01-06;2240.0
PTWE89;SRM5000;2023-01-24;9076.0
PTWE89;SRM5000;2023-01-25;2640.0
PTWE89;SRM5000;2023-01-26;1190.0
PTWE89;SRM5000;2023-01-27;330.0
PTWE89;SRM5000;2023-02-08;1320.0
PTWE89;SRM5000;2023-02-10;1155.0
PTWE89;SRM5000;2023-02-14;1015.0
PTWE89;SRM5000;2023-02-16;1320.0
PTWE89;SRM5000;2023-02-17;1770.0
PTWE89;SRM5000;2023-02-20;1180.0
PTWE89;SRM5000;2023-02-21;1180.0
PTWE89;SRM5000;2023-02-22;1180.0
PTWE89;SRM5000;2023-02-23;590.0
PTWE89;SRM5000;2023-02-27;1370.0
PTWE89;SRM5000;2023-02-28;600.0
PTWE89;SRM5000;2023-03-01;1320.0
PTWE89;SRM5000;2023-03-09;5548.0
PTWE89;SRM5000;2023-03-13;2044.0
PTWE89;SRM5000;2023-03-14;1168.0
PTWE89;SRM5000;2023-03-15;840.0
PTWE89;SRM5000;2023-03-20;2480.0
PTWE89;SRM5000;2023-03-22;2220.0
PTWE89;SRM5000;2023-03-24;1230.0
PTWE89;SRM5000;2023-03-28;246.0
PTWE89;SRM5000;2023-03-29;984.0
PTWE89;SRM5000;2023-03-30;1250.0
PTWE89;SRM5000;2023-03-31;690.0
PTWE89;SRM5000;2023-04-03;970.0
PTWE89;SRM5000;2023-04-04;970.0
PTWE89;SRM5000;2023-04-05;970.0
PTWE89;SRM5000;2023-04-07;1380.0
PTWE89;SRM5000;2023-04-11;885.0
PTWE89;SRM5000;2023-04-12;1015.0
PTWE89;SRM5000;2023-04-13;1050.0
PTWE89;SRM5000;2023-04-14;590.0
PTWE89;SRM5000;2023-04-24;4330.0
PTWE89;SRM5000;2023-04-25;2100.0
PTWE89;SRM5000;2023-04-27;2100.0
PTWE89;SRM5000;2023-04-28;330.0
PTWE89;SRM5000;2023-04-29;260.0
PTWE89;SRM5000;2023-05-03;2100.0
